f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,label
1,4,2,33,1,2,3,4,1,69,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0
1,4,4,33,2,4,3,2,3,75,3,2,1,2,1,1,0,1,0,0,1,0,1,0,0
1,22,1,118,4,2,4,2,4,29,3,2,1,1,1,0,0,1,0,0,0,0,1,1,1
2,4,0,31,3,1,2,4,4,32,2,1,1,1,1,0,0,1,0,0,0,0,1,1,1
1,37,4,37,1,4,3,2,4,32,3,2,2,2,1,0,1,1,0,0,1,1,0,0,0
1,6,4,33,1,5,2,4,1,28,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1
1,23,2,56,1,2,3,4,3,33,3,1,1,1,1,0,0,1,0,0,0,0,1,1,1
3,20,2,23,1,3,2,4,3,62,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0
1,20,4,30,1,5,3,4,3,35,2,1,1,1,1,0,0,1,1,0,1,0,0,1,0
2,12,2,54,1,3,2,4,1,75,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1,6,2,25,5,3,3,4,1,36,3,1,1,1,1,0,0,1,0,1,0,0,0,1,0
1,4,2,31,2,4,3,4,4,30,3,2,1,1,1,0,0,1,1,0,1,0,0,1,1
1,4,2,113,1,4,1,4,3,37,1,1,2,1,1,0,1,1,0,1,0,0,0,1,0
4,21,4,65,1,4,2,1,2,33,3,1,1,1,1,1,0,1,0,0,1,0,1,1,0
1,25,4,24,1,2,3,3,3,75,2,1,2,1,1,0,0,1,0,0,1,0,1,1,0
1,6,4,87,1,4,2,4,1,36,1,2,1,2,1,0,1,1,1,1,0,0,1,1,1
4,7,2,21,1,2,4,2,1,61,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
1,4,2,122,1,5,3,4,3,65,3,1,1,2,1,0,0,1,0,0,1,0,0,1,0
2,19,2,26,1,3,3,3,3,61,3,1,1,2,1,0,0,1,0,1,1,1,0,1,0
4,4,3,27,1,3,3,3,1,61,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0
2,10,2,112,1,4,4,4,3,64,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
4,22,3,13,1,3,2,2,3,34,1,1,1,2,1,0,0,1,0,1,0,0,0,0,0
4,37,4,15,5,3,3,4,1,44,2,1,2,1,1,0,0,1,0,1,0,0,1,1,0
2,8,2,26,1,1,2,4,1,33,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1
4,11,4,35,2,5,1,2,3,58,3,2,1,2,1,1,0,1,0,0,0,0,0,1,0
2,25,2,86,2,4,2,2,4,49,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0
1,4,2,62,2,2,2,2,1,36,3,2,1,1,1,1,0,1,0,0,0,0,1,1,0
1,15,4,28,4,1,3,2,3,75,3,2,1,2,1,0,0,1,0,1,0,0,0,1,0
1,9,3,17,1,1,2,4,3,40,1,1,1,2,2,1,0,1,0,0,1,0,1,0,1
4,22,4,96,1,5,2,4,1,44,2,1,2,2,1,1,1,1,0,0,1,0,1,1,1
2,10,2,59,1,5,4,4,3,72,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
4,30,2,28,5,3,3,4,4,73,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1
1,19,1,53,1,4,3,3,2,31,3,4,1,1,1,0,0,1,0,1,1,0,1,0,1
2,21,2,28,1,2,3,4,4,34,1,2,1,1,1,0,0,1,0,0,0,0,0,1,1
4,4,2,28,1,4,2,4,3,30,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1,21,2,110,1,3,2,3,1,60,3,2,1,1,1,0,1,1,0,1,0,0,0,0,0
1,4,4,121,1,5,3,1,3,37,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1
2,20,4,21,1,3,2,4,4,33,3,1,1,1,1,0,0,1,0,1,1,0,1,1,1
3,12,2,26,1,4,3,1,3,37,3,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1,4,2,30,1,3,3,4,1,55,3,2,1,1,1,1,0,1,0,0,1,0,0,1,0
2,21,2,31,2,3,1,3,3,37,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1
2,22,4,52,1,3,2,4,4,38,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0
1,14,3,29,1,3,3,4,2,56,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1
1,4,3,23,1,1,3,1,3,46,3,1,1,1,1,0,0,1,0,0,1,1,1,1,0
4,12,2,159,1,3,3,2,1,49,1,1,1,2,1,0,0,1,0,0,1,0,1,1,0
1,4,3,145,1,1,3,1,3,36,3,2,2,2,1,0,0,1,0,0,0,0,1,1,0
4,4,2,92,1,3,2,4,1,74,3,1,2,1,1,0,0,1,0,0,0,0,0,1,1
4,5,3,25,5,2,2,1,3,71,3,1,1,1,1,1,1,1,0,0,1,0,1,1,1
2,4,2,108,2,1,3,1,1,74,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0
4,4,4,22,1,2,3,2,3,28,3,3,2,1,1,1,0,1,0,0,0,0,0,1,1
1,4,1,27,1,2,2,4,3,62,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
2,4,2,32,2,2,3,4,1,43,3,1,1,1,1,1,0,0,0,0,1,0,0,1,0
1,4,2,30,5,3,2,4,1,64,3,2,2,1,1,0,0,1,0,1,1,0,0,0,0
1,33,2,109,1,3,4,4,2,45,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0
1,4,2,105,5,2,3,2,1,32,3,1,1,1,1,0,0,1,0,0,1,0,1,1,0
2,6,2,26,1,2,2,3,3,37,3,1,1,1,2,0,0,1,0,0,1,0,1,1,0
2,4,2,87,1,5,3,4,3,75,2,2,1,1,1,0,0,0,0,0,1,0,0,1,0
4,8,4,51,1,1,3,4,3,32,3,1,1,2,1,0,0,1,0,0,1,0,0,1,0
1,12,1,23,2,5,4,4,3,40,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
2,23,1,117,1,3,2,4,3,31,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
1,20,4,19,1,2,3,2,1,38,3,1,1,1,1,1,0,1,0,0,1,0,1,1,1
1,20,4,79,5,3,3,4,4,34,3,1,1,2,1,0,0,1,0,1,1,0,1,0,1
2,8,2,26,3,4,2,1,4,75,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
4,4,2,115,1,4,3,4,3,68,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0
4,22,4,100,1,3,3,2,3,75,3,2,1,2,1,0,0,1,0,0,0,0,1,1,0
4,16,2,30,1,1,4,3,3,75,1,2,1,1,1,0,0,1,1,0,1,0,0,0,0
3,4,2,52,5,3,3,2,3,36,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1
4,4,4,159,5,4,2,4,1,43,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1
3,4,2,101,1,3,1,3,1,34,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
1,31,2,21,3,4,3,1,2,50,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1
4,4,4,27,5,5,3,2,3,34,3,1,2,1,1,1,0,1,0,1,0,0,0,1,0
2,21,2,31,1,4,3,1,4,48,3,1,1,2,1,0,1,1,0,1,0,0,0,1,1
1,17,2,22,1,5,2,4,2,63,3,1,1,1,2,0,0,1,0,0,0,0,0,1,0
4,20,3,125,5,2,3,2,3,35,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1,9,2,94,1,3,4,1,3,36,3,2,1,1,1,0,0,1,0,0,0,0,0,1,1
2,4,4,115,1,3,3,4,3,61,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1
4,21,3,57,3,5,3,2,3,31,3,1,1,1,1,0,0,1,0,0,1,0,1,1,1
1,4,2,104,1,4,3,1,3,27,3,1,2,1,1,1,0,1,0,0,1,1,0,1,1
1,21,2,34,5,1,3,3,1,35,3,1,1,1,2,1,0,1,0,1,1,0,1,1,0
1,21,2,30,1,4,2,4,3,29,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0
4,21,2,42,1,2,2,4,1,41,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
4,23,4,28,1,5,4,4,4,36,3,2,2,2,1,1,0,1,0,0,1,0,0,0,0
2,4,4,31,1,5,2,3,1,41,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1
1,10,1,26,1,4,1,4,4,36,3,2,1,1,1,0,0,1,0,0,1,0,1,1,0
2,4,4,56,4,3,1,1,1,75,3,1,1,1,1,1,0,1,0,1,1,0,0,1,1
2,28,2,159,1,3,2,2,1,48,3,2,1,1,1,1,1,1,0,0,1,0,1,1,0
2,21,2,28,1,5,2,4,3,44,1,2,2,2,1,0,0,1,1,0,1,0,1,0,0
4,20,2,32,1,4,4,2,2,43,1,2,1,1,1,1,0,1,0,0,1,0,1,1,0
1,13,0,35,1,3,3,3,3,75,3,1,1,1,1,1,0,1,0,0,1,0,1,1,1
1,20,2,26,1,1,2,1,1,63,1,2,1,1,1,1,0,1,0,0,0,0,0,1,0
2,4,4,105,1,3,2,2,3,37,3,1,1,1,1,0,0,1,0,1,1,0,0,1,1
2,4,2,31,5,3,2,2,1,49,3,1,1,1,1,0,0,1,0,0,1,0,1,0,1
4,10,2,26,1,3,3,4,3,55,2,1,1,1,1,0,0,1,1,0,1,0,0,1,0
4,4,2,116,1,4,1,4,1,36,3,1,2,1,1,0,1,1,0,0,1,0,0,1,0
2,4,2,17,2,3,2,3,3,53,1,1,2,1,1,0,1,1,0,1,0,0,0,0,1
2,13,2,31,1,5,2,3,1,48,3,2,1,2,1,1,0,1,0,0,1,0,0,1,0
2,10,2,159,2,2,3,4,1,35,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0
4,21,0,70,5,3,2,1,1,75,3,1,2,2,1,1,0,1,0,0,0,0,1,1,0
2,20,3,110,5,4,2,3,1,48,3,1,1,2,1,0,1,1,0,1,1,0,0,1,0
2,4,2,27,2,3,2,2,3,36,3,1,1,1,1,0,0,0,0,0,1,0,0,1,0
4,13,2,85,5,5,3,4,3,38,3,1,1,1,1,1,0,1,0,0,0,0,0,1,0
4,4,2,28,5,3,3,4,1,62,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1
3,4,4,16,1,2,3,3,2,36,3,1,1,1,1,0,0,1,0,1,1,0,1,1,1
1,4,2,31,5,3,3,4,4,35,3,1,1,1,2,0,0,1,0,0,1,0,0,0,0
1,44,2,32,1,3,3,4,2,37,3,1,1,2,1,0,0,1,0,1,1,0,0,0,0
4,4,2,24,1,3,1,2,2,33,3,1,1,1,1,0,0,1,0,1,0,0,0,1,0
4,4,2,26,1,2,3,4,4,33,3,1,1,2,1,0,0,1,0,1,1,0,0,0,0
1,19,4,19,1,3,3,2,4,30,3,1,2,1,2,1,0,1,1,1,0,0,1,0,1
2,4,2,82,2,2,3,1,1,32,3,1,1,1,1,1,0,1,0,1,0,0,0,0,0
1,5,2,116,2,1,2,4,3,37,1,2,1,1,1,1,1,1,0,1,1,0,0,1,1
1,4,4,32,5,3,2,1,3,36,3,1,2,2,1,1,0,1,0,0,0,0,0,1,1
3,5,2,64,1,1,3,4,3,59,3,1,1,1,1,0,0,1,1,1,1,0,0,0,0
4,5,2,25,1,4,4,3,2,38,3,2,2,2,1,0,0,0,0,0,1,0,0,1,1
1,4,2,29,1,3,2,2,4,75,3,1,1,2,1,1,0,1,0,0,0,1,0,1,0
2,8,2,28,2,4,4,1,2,75,3,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1,4,3,9,1,3,2,2,1,29,3,1,1,1,1,0,0,1,0,0,1,0,1,1,0
2,4,2,113,2,4,2,2,1,28,3,2,2,1,1,0,0,1,0,0,1,0,0,1,0
4,4,2,32,3,1,1,4,2,44,3,2,1,1,1,0,0,1,0,0,0,0,0,1,0
3,4,0,111,1,4,3,2,3,62,2,2,1,1,1,0,0,1,0,0,1,1,0,0,0
1,28,2,118,3,3,3,3,3,59,3,1,2,1,1,1,0,1,0,0,1,0,0,0,0
4,21,2,33,1,3,2,2,1,75,3,1,1,1,1,0,0,1,0,0,1,0,1,0,0
2,19,2,119,1,4,4,4,1,41,3,1,2,1,1,0,0,1,0,0,1,0,0,1,1
1,20,4,21,1,5,3,4,3,64,3,2,1,1,2,0,1,1,0,0,1,0,0,0,1
3,5,2,118,5,3,3,4,3,37,2,1,1,2,1,1,0,1,0,1,0,0,0,0,0
1,20,2,105,4,3,2,2,1,75,3,1,1,2,2,0,0,1,0,0,1,0,1,0,0
2,4,4,50,1,4,3,4,3,75,3,2,1,1,1,0,0,1,0,1,1,0,0,1,0
4,10,1,64,1,5,3,4,1,29,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0
2,9,3,21,1,2,4,2,3,69,3,2,1,1,1,0,0,1,1,0,1,0,1,1,1
1,16,1,17,5,3,2,4,2,45,3,1,2,1,1,0,0,1,0,1,0,1,0,1,0
2,11,4,35,1,2,2,3,1,29,3,1,1,1,1,0,0,1,0,1,1,0,0,1,0
4,22,2,40,1,2,4,1,2,28,3,1,1,1,1,0,0,1,0,0,1,0,1,1,0
4,4,4,28,1,3,2,1,3,31,3,1,1,2,1,1,0,1,0,1,1,0,0,0,0
4,27,2,33,1,4,2,4,2,37,3,1,1,1,1,0,0,1,0,0,1,1,0,1,0
2,21,2,28,5,3,3,1,1,45,3,1,2,1,1,1,0,1,0,0,1,0,0,1,1
1,23,2,109,2,2,3,4,2,42,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0
4,4,4,34,1,3,2,1,3,39,3,2,1,2,1,1,0,1,0,0,0,0,0,0,0
2,4,2,100,1,3,2,2,1,59,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1
1,11,2,29,1,2,2,2,1,58,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
2,7,4,30,1,3,3,2,4,72,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
4,4,2,21,1,5,3,4,1,72,3,2,1,1,1,1,0,1,0,0,1,0,1,0,0
4,4,2,26,5,3,2,4,3,34,3,2,1,1,1,1,1,1,0,1,0,0,1,1,1
1,4,2,103,1,5,4,3,3,36,3,2,1,1,1,0,0,1,0,1,1,0,0,1,1
4,4,1,56,5,3,3,3,1,42,2,2,1,1,1,1,0,1,0,0,1,0,0,0,0
1,4,2,82,1,1,2,2,3,25,3,1,2,1,1,1,0,0,1,0,1,0,1,1,0
1,30,2,29,1,2,2,4,1,49,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1
2,4,2,26,1,4,3,4,1,41,3,2,1,2,1,0,0,1,0,0,0,0,0,1,1
2,15,2,32,1,4,3,4,3,36,3,1,1,1,2,1,0,1,0,1,1,0,0,1,0
1,17,2,53,1,3,1,2,2,62,3,1,1,1,1,0,0,1,0,1,1,0,0,1,0
1,4,4,110,1,5,2,4,1,56,1,1,2,1,1,1,0,1,0,0,1,0,0,1,0
1,4,2,27,3,3,2,3,3,75,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1
1,23,2,66,1,2,2,1,1,71,3,3,1,1,1,0,0,1,0,0,1,0,1,0,0
2,23,2,77,4,4,3,4,3,65,1,2,1,1,1,0,0,0,0,1,1,0,0,1,1
1,37,2,50,3,3,2,1,4,36,2,2,1,1,1,1,0,0,0,1,0,0,0,1,0
1,4,4,17,5,3,3,4,3,38,3,2,1,2,1,0,0,1,0,0,1,0,1,0,0
1,5,2,60,4,3,2,4,1,37,3,1,2,1,1,0,0,1,0,0,1,0,0,0,1
4,4,2,30,1,5,2,4,2,34,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0
2,31,4,35,5,5,2,4,2,34,3,2,2,2,1,0,0,1,0,0,1,0,0,1,0
1,22,4,35,1,3,2,1,4,75,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
2,10,4,101,1,5,3,2,4,46,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0
2,14,2,33,1,3,2,4,3,46,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
1,21,2,55,5,2,2,4,2,34,3,1,2,1,1,0,0,1,0,0,1,1,0,1,0
1,4,2,16,1,3,3,2,3,75,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0
2,14,2,23,1,4,3,2,3,34,3,1,1,1,1,0,0,1,0,0,0,0,0,1,1
1,5,1,31,1,2,2,1,2,45,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1
1,4,4,64,1,2,4,2,2,34,1,1,1,2,1,0,0,1,1,0,1,0,1,1,0
4,9,2,19,4,3,1,4,3,34,3,2,2,2,1,1,0,1,0,0,1,0,0,0,1
1,9,2,63,1,2,3,4,3,41,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0
4,9,4,31,1,5,4,3,4,38,3,1,1,2,1,0,0,1,0,0,0,0,1,1,0
3,14,4,37,1,1,2,1,4,41,3,1,2,1,1,0,0,1,0,0,1,0,0,1,0
1,4,4,159,1,5,3,4,1,32,3,1,2,1,1,0,0,1,0,1,1,0,0,0,0
2,20,2,30,3,2,3,3,1,44,3,1,1,2,1,1,0,1,0,0,0,1,0,1,1
2,4,0,34,5,5,3,2,4,37,3,1,1,1,1,0,0,1,0,0,0,0,1,0,1
2,19,4,50,1,5,2,3,4,38,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0
4,4,4,32,1,5,3,4,3,75,3,2,1,2,1,0,0,1,0,0,1,0,0,0,1
1,4,3,49,2,3,4,2,1,29,3,2,1,1,1,0,0,1,0,1,0,0,0,1,0
1,4,2,159,1,3,3,2,1,75,3,3,2,1,1,0,0,1,0,0,1,0,0,1,1
4,19,2,32,1,2,2,2,1,35,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
4,4,4,56,2,5,2,2,2,37,3,1,1,1,1,0,0,1,0,0,1,1,0,1,0
2,4,0,83,1,4,3,4,2,42,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
4,10,2,35,1,3,3,4,1,38,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
2,20,2,12,5,2,2,2,1,29,2,1,1,1,1,1,0,1,0,1,1,0,0,1,1
1,23,2,86,1,5,3,1,1,30,3,1,2,1,2,0,0,1,0,0,1,0,0,0,1
1,15,2,22,1,2,3,4,4,45,3,2,1,1,1,1,0,1,0,1,1,0,0,0,0
4,4,2,25,2,3,4,2,1,51,3,1,2,1,2,0,0,1,0,0,1,0,1,0,0
4,13,4,61,1,2,2,2,1,47,3,1,1,2,1,0,0,1,0,0,1,0,0,1,0
2,29,2,34,4,5,3,4,3,75,1,2,1,2,1,1,0,1,0,0,1,0,0,0,0
2,4,2,20,1,5,3,1,1,30,3,1,1,1,2,0,1,1,0,0,1,0,0,1,1
4,12,4,86,1,3,2,4,1,65,1,1,2,1,1,0,0,1,0,0,1,0,0,1,0
1,4,1,27,4,4,2,4,2,36,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0
4,4,2,104,1,3,4,3,2,43,3,1,1,1,2,0,0,1,0,0,1,0,1,0,0
3,12,2,57,2,3,1,4,4,26,3,3,1,2,1,0,0,1,0,0,1,0,1,0,0
4,21,2,159,1,5,2,4,1,45,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1
2,4,0,27,1,3,2,1,1,36,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0
2,23,2,60,1,4,1,4,1,46,1,2,1,1,1,0,0,1,1,0,0,0,1,1,0
1,4,2,44,1,1,4,2,2,44,3,2,1,1,1,0,1,0,0,1,0,0,1,0,0
4,4,2,29,1,5,3,4,1,75,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0
4,4,4,20,3,3,4,3,4,63,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1
2,11,2,55,1,3,2,2,4,75,2,2,1,2,1,1,0,1,0,0,1,0,0,1,0
2,18,4,33,1,3,3,1,4,33,3,2,1,2,1,0,1,1,0,0,1,0,0,1,0
1,43,3,25,1,5,2,2,4,44,1,1,2,2,1,1,0,1,0,0,1,0,0,0,1
3,21,0,88,5,2,3,4,2,36,1,1,2,1,1,0,0,1,0,1,0,0,0,1,0
2,6,1,28,5,3,2,2,2,37,3,1,1,1,1,1,0,1,0,0,1,0,1,0,0
1,4,2,43,1,3,2,1,1,58,1,2,1,1,1,1,0,1,0,0,1,0,1,0,0
1,5,4,102,3,3,3,4,3,25,3,1,2,1,1,1,1,1,0,0,0,0,1,1,0
1,26,4,112,1,1,1,2,1,39,1,2,1,1,1,1,0,1,0,0,1,0,0,1,1
2,36,2,27,2,5,3,2,3,36,3,2,2,1,1,0,0,1,0,1,1,0,0,1,0
1,4,4,18,5,3,3,4,3,48,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0
4,23,2,54,1,3,3,3,3,43,1,1,2,1,1,0,0,0,0,0,1,0,0,1,1
2,21,4,28,1,4,3,3,4,49,3,2,1,1,1,1,0,1,0,0,1,0,1,1,0
4,8,4,55,1,3,4,2,3,28,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1
4,4,2,92,1,4,2,1,1,34,3,2,1,1,2,0,0,1,1,0,0,0,0,1,0
4,5,2,64,5,3,2,4,1,38,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0
4,16,2,117,1,5,3,4,3,38,3,2,1,2,1,1,0,1,0,1,1,0,0,1,0
4,6,3,42,1,5,2,4,1,44,2,1,2,1,1,0,0,1,0,0,0,0,1,1,1
1,9,4,24,5,5,3,2,1,33,3,1,1,1,1,0,0,1,0,1,1,0,0,0,0
1,20,0,23,1,5,4,2,3,47,3,1,1,1,1,0,1,1,0,0,1,0,0,1,0
1,4,4,28,2,4,3,2,3,34,3,1,1,1,1,0,0,1,0,1,1,0,0,0,1
1,4,2,56,1,5,3,4,3,72,3,1,1,1,1,0,0,1,0,0,1,1,1,1,1
4,22,4,19,1,3,2,1,2,46,3,3,1,1,1,0,0,1,0,0,1,0,0,1,1
2,6,2,26,1,3,2,4,3,36,3,1,1,1,1,0,0,1,0,1,1,0,0,1,0
1,4,2,159,1,3,2,4,3,34,3,2,2,1,1,0,0,1,0,0,1,0,0,1,1
1,4,4,36,1,3,3,3,3,26,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0
1,20,0,17,2,3,3,4,1,33,3,1,1,1,1,0,0,1,0,0,0,1,0,0,1
2,8,4,22,1,5,2,2,3,63,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0
1,4,3,16,1,5,3,4,2,75,3,2,2,1,1,0,0,0,0,1,1,0,0,1,0
1,4,2,106,5,5,4,1,1,37,3,1,1,1,2,0,0,0,0,1,1,0,0,0,0
1,22,2,130,1,5,2,4,1,66,3,1,1,1,1,0,0,1,0,1,1,0,0,1,1
4,22,4,30,1,5,3,2,3,35,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0
2,37,4,50,5,4,4,1,3,31,3,1,1,1,1,1,0,1,1,0,0,0,0,1,1
2,20,4,89,5,1,3,4,2,31,3,1,1,1,1,0,1,1,0,0,1,1,0,1,0
1,4,2,46,1,5,3,4,3,48,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1
1,16,3,22,1,2,2,1,3,75,1,1,1,2,1,0,0,1,0,0,0,0,0,1,0
1,4,2,28,2,3,3,2,3,38,3,2,1,1,1,0,0,1,0,1,1,0,0,1,1
4,7,2,30,1,4,3,1,2,37,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1
2,4,4,33,1,5,3,1,3,37,1,1,1,2,2,0,1,1,1,1,0,0,0,0,1
4,23,4,12,5,3,3,4,1,34,3,2,2,2,1,0,0,1,0,0,0,0,1,0,1
4,7,4,30,1,5,1,4,1,39,3,2,2,1,1,1,0,1,0,0,0,0,1,1,0
1,13,2,113,2,2,2,3,3,75,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1,4,2,127,1,1,4,4,3,39,3,1,1,1,1,0,0,1,0,0,1,1,0,0,0
4,4,1,35,5,2,4,2,1,36,2,2,1,1,1,0,0,1,0,0,0,0,0,1,1
4,4,3,28,3,3,2,2,1,32,3,1,2,1,1,0,0,1,0,0,0,0,0,1,1
4,23,3,27,5,5,3,2,1,32,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0
4,4,3,159,1,2,4,4,1,75,3,1,1,2,1,1,0,1,0,0,1,0,1,0,0
1,11,2,102,1,1,4,2,1,42,3,1,1,1,1,1,0,0,0,0,1,1,0,0,1
4,4,4,31,1,5,3,2,1,60,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0
