f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,label
2,21,2,47,1,3,3,3,1,51,3,1,2,1,1,0,0,1,0,0,1,0,0,1,1
2,14,4,19,2,4,2,3,1,30,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1
1,29,3,15,4,5,4,3,1,35,2,3,1,1,1,1,0,1,0,0,1,0,0,1,0
3,28,3,78,1,1,3,4,3,46,1,3,1,2,1,0,1,1,0,1,0,0,0,1,0
1,40,2,85,1,3,3,4,2,39,2,1,1,2,1,0,0,1,0,0,1,0,0,0,0
4,17,4,30,5,2,2,3,2,31,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0
3,16,2,60,1,4,2,1,3,27,3,1,1,1,1,0,0,0,1,0,1,0,0,1,0
2,24,1,25,1,3,2,4,3,23,2,1,1,2,1,0,0,1,0,1,0,0,0,0,1
1,39,3,34,1,4,3,2,3,29,3,2,1,1,1,0,1,0,0,0,1,0,0,1,0
2,15,3,38,2,4,3,4,3,33,3,2,1,2,1,1,0,1,0,0,1,0,0,1,0
4,29,4,74,2,4,2,4,2,33,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0
4,33,4,76,2,2,2,1,3,52,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1
4,19,2,23,2,5,3,3,2,33,2,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1,6,4,9,1,3,3,2,1,22,3,2,1,1,1,0,0,0,1,0,1,0,1,0,0
4,20,2,24,1,4,3,1,4,34,2,1,2,2,1,0,0,1,0,1,0,0,0,1,0
3,10,2,19,1,4,3,3,1,31,3,2,1,2,1,0,0,1,0,1,0,0,0,0,0
3,17,3,34,1,3,3,2,1,42,3,1,2,1,1,1,0,1,0,0,1,0,0,1,1
1,21,1,23,1,5,3,2,3,62,3,1,1,2,1,0,0,1,0,0,1,0,0,1,0
4,10,2,10,1,4,2,3,3,63,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1
2,31,3,7,2,2,3,2,2,41,3,2,1,2,1,0,0,1,0,0,1,0,0,0,1
4,13,3,11,4,4,3,2,2,25,2,2,1,1,1,0,0,1,0,1,0,0,1,0,0
3,14,4,8,1,4,3,3,2,24,3,3,1,2,1,0,0,1,0,0,1,0,0,1,0
4,17,1,14,5,5,3,3,3,40,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0
3,19,2,30,1,2,2,2,1,30,3,1,1,1,1,1,1,1,0,0,1,0,0,1,0
1,31,3,41,2,4,4,2,1,27,3,1,1,2,1,0,0,0,1,1,0,0,0,0,1
1,37,3,73,3,3,3,4,4,35,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0
4,26,2,29,3,2,4,2,3,27,3,1,2,1,1,1,0,1,0,0,1,0,1,0,1
1,34,4,41,2,5,3,2,2,27,3,2,1,2,1,1,1,1,0,0,1,0,0,1,1
4,19,4,16,3,3,3,1,2,45,2,2,1,1,1,0,0,1,0,0,1,0,0,1,1
2,22,2,57,2,4,2,3,1,33,3,1,2,2,1,0,0,1,0,0,1,0,0,0,0
4,39,2,65,4,4,3,3,2,32,2,1,1,2,1,0,0,1,0,0,1,0,0,1,0
4,13,1,31,2,4,2,4,2,35,3,1,1,2,1,0,0,1,0,0,1,0,0,0,1
2,15,4,39,1,5,2,4,4,38,3,2,2,1,1,0,0,1,0,0,1,0,0,1,0
1,8,2,6,1,5,3,4,2,41,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1
4,16,1,22,5,2,3,3,2,65,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0
1,18,2,24,1,4,3,3,2,34,3,1,1,2,1,0,0,1,0,0,1,0,0,1,0
1,31,2,57,1,3,2,2,2,20,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
4,6,2,4,2,3,2,2,3,46,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1
1,36,2,47,1,3,4,1,1,20,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
3,46,4,29,1,2,3,3,3,42,3,2,2,2,1,1,0,1,0,0,1,0,0,1,1
2,25,2,53,1,2,4,2,4,64,3,1,1,2,1,0,0,1,0,0,1,1,0,0,1
4,6,3,23,2,5,3,4,1,38,3,2,1,2,1,0,1,1,0,1,0,0,0,1,0
1,36,3,34,1,2,4,1,1,22,3,2,1,1,1,0,0,1,0,0,1,0,1,0,0
4,24,2,41,1,4,2,4,2,33,3,1,2,2,1,0,0,1,0,0,1,0,0,1,0
4,17,4,24,1,4,3,2,2,29,3,2,2,1,1,0,0,1,0,0,1,0,0,1,1
3,17,3,25,1,4,3,3,3,31,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
4,15,3,16,5,1,3,2,1,39,1,2,1,1,1,1,0,1,0,0,1,0,1,0,0
4,7,2,9,1,4,3,2,2,28,3,1,1,2,1,0,0,1,0,0,1,0,0,0,1
3,27,4,46,2,3,3,3,4,42,3,2,2,2,1,0,0,1,0,0,0,0,0,1,0
2,16,3,5,5,3,4,2,1,39,2,2,1,1,1,1,1,1,0,0,1,0,0,1,0
3,32,4,47,1,3,4,2,4,28,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1
2,14,1,30,1,3,2,3,1,27,3,1,1,1,1,1,0,1,0,0,1,0,0,1,0
2,12,2,4,1,4,2,4,2,37,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1
4,25,4,37,1,5,3,4,3,44,3,2,1,1,1,0,0,1,0,0,1,0,1,0,0
3,9,4,5,1,2,4,2,1,21,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1
1,17,3,17,1,4,3,2,1,26,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1
1,27,3,17,1,4,2,3,3,30,3,2,2,1,1,0,0,1,0,0,1,0,1,0,0
1,17,4,41,1,2,2,3,1,35,3,2,1,2,1,1,0,1,0,0,1,0,1,0,0
4,21,4,32,2,4,3,3,3,44,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
2,35,2,38,5,3,3,2,1,27,2,1,2,1,1,0,0,1,0,0,1,0,0,1,0
3,9,1,16,1,2,3,4,3,33,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1
4,29,3,34,2,3,3,2,4,37,3,2,1,2,1,1,0,1,0,0,1,0,0,1,0
3,20,0,23,1,3,4,3,3,28,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
3,24,2,23,1,2,2,4,2,31,3,1,2,1,1,0,0,1,0,1,0,0,0,1,0
4,8,3,11,1,2,1,4,2,56,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1
1,29,3,44,1,5,3,4,2,41,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
4,40,4,37,5,5,3,2,4,54,3,2,2,1,1,0,0,1,0,0,0,0,0,0,0
3,10,2,19,1,1,3,2,1,40,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0
2,17,3,80,5,3,3,1,2,35,3,3,2,2,1,1,0,1,0,0,1,0,0,1,1
4,25,2,38,2,3,1,2,2,44,1,1,1,2,1,0,0,1,0,0,1,0,1,0,0
2,14,3,24,1,3,3,2,1,32,1,2,1,1,1,1,1,1,0,0,1,0,0,1,1
2,20,4,38,5,1,4,2,2,36,3,2,1,1,1,0,1,1,0,0,1,0,1,0,1
3,10,1,18,2,3,3,4,4,28,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
1,41,4,58,1,5,4,3,3,33,2,3,2,2,1,0,0,1,0,1,0,0,0,1,1
4,14,3,13,2,2,3,2,2,30,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0
2,34,2,83,3,4,2,2,4,38,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
2,7,3,4,1,4,3,4,1,32,3,2,1,2,1,1,0,0,1,1,0,0,0,1,0
4,12,4,20,5,3,2,1,3,30,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
2,14,2,4,1,4,3,3,1,29,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1
2,48,3,117,1,3,3,2,3,27,3,3,1,1,1,1,0,1,0,0,1,0,0,0,0
2,33,3,42,5,3,2,2,3,23,3,2,1,2,1,1,0,1,0,0,1,0,0,1,1
1,18,4,7,4,5,3,4,2,42,3,2,1,2,1,0,0,1,0,0,1,0,1,0,1
1,6,4,12,1,3,2,4,3,40,3,2,2,1,1,0,0,1,0,1,0,0,0,1,0
2,26,3,56,1,4,2,3,1,31,1,2,1,2,1,0,0,1,0,0,1,0,0,0,0
4,35,2,79,5,3,2,2,2,40,2,1,2,2,1,0,1,1,0,0,1,0,0,0,0
3,26,2,53,2,3,3,3,1,34,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0
2,25,3,63,2,4,2,4,3,32,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0
2,26,3,31,5,3,2,2,2,30,3,2,1,2,1,1,0,1,0,0,1,0,1,0,0
2,35,3,75,5,4,2,4,4,20,3,2,1,1,1,0,0,1,0,0,0,0,0,1,1
3,51,1,32,4,2,2,2,2,30,1,1,1,2,1,0,0,1,0,0,1,0,0,1,1
1,15,4,20,4,5,2,4,2,42,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1
4,8,4,4,1,4,3,4,3,34,2,2,1,2,1,1,0,1,0,0,1,0,0,1,0
3,13,3,8,1,2,3,1,1,39,3,1,1,1,1,0,0,1,0,0,1,0,1,1,1
2,28,1,45,1,4,3,3,1,33,3,1,1,2,2,0,0,1,0,0,1,0,0,0,0
2,33,3,35,1,2,2,2,2,36,1,2,1,2,1,0,0,1,0,0,1,0,1,0,0
4,40,2,83,3,3,1,3,4,54,3,1,1,2,1,0,0,1,0,1,0,0,0,0,0
2,6,2,5,1,5,3,2,1,53,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1
2,32,2,65,1,4,3,2,2,36,3,1,1,2,1,0,0,1,0,0,1,0,0,0,1
4,14,3,13,5,4,4,4,1,21,3,2,1,1,2,1,0,1,0,0,1,0,1,0,0
3,19,4,35,1,5,3,2,1,29,2,2,1,1,1,1,0,1,0,0,1,0,1,0,0
3,40,3,68,1,3,3,2,2,46,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
2,29,3,70,1,4,3,3,4,52,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
1,29,2,37,1,2,2,2,1,24,2,1,1,2,1,0,0,1,0,0,1,0,0,1,0
4,9,2,25,1,4,2,3,3,23,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1
1,36,4,38,1,3,4,2,2,27,3,2,2,2,1,1,0,1,0,1,0,0,0,1,1
4,6,2,25,2,4,3,1,1,31,2,1,1,2,1,0,0,0,0,0,1,0,0,1,0
1,12,2,8,1,4,3,1,2,27,3,1,1,2,1,0,0,1,0,0,1,0,0,0,0
2,6,2,8,4,4,2,2,2,35,3,1,2,1,1,1,0,1,0,0,1,0,0,1,0
4,6,4,16,1,4,4,2,3,40,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
4,16,4,43,3,4,3,3,2,35,3,3,1,2,1,1,0,0,0,0,1,0,0,1,0
2,15,1,28,5,1,3,2,2,32,3,1,1,2,1,0,0,1,0,0,1,0,0,0,0
1,26,4,24,1,5,4,4,3,31,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1
4,28,4,45,1,5,3,4,4,47,3,2,1,1,1,0,0,1,0,0,0,0,0,1,0
1,30,3,70,1,2,3,1,3,32,1,2,1,1,1,1,0,1,0,0,1,0,1,0,1
3,44,3,37,1,3,3,1,1,49,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
4,27,4,49,2,2,3,3,1,35,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1
3,13,3,24,1,3,3,2,1,20,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
1,13,2,16,5,5,3,4,3,39,3,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2,41,3,71,2,5,3,4,4,63,3,2,1,2,1,0,0,1,0,1,0,0,0,0,0
2,12,2,4,1,3,3,1,3,31,1,1,1,1,2,0,0,1,0,0,1,0,0,1,1
4,13,2,4,5,3,3,4,4,33,3,1,1,1,1,1,0,1,0,0,0,0,1,0,1
3,50,1,36,5,4,3,3,2,38,2,1,1,1,1,0,0,1,0,0,1,0,0,1,0
2,14,3,30,4,3,2,3,1,40,3,3,1,2,1,0,0,1,0,0,1,0,0,1,0
3,23,2,25,1,5,3,3,4,34,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
2,27,3,22,1,5,3,4,1,44,3,2,1,1,1,1,0,0,0,0,1,0,0,1,1
2,24,3,49,1,3,3,1,2,34,3,2,1,2,1,0,0,1,0,0,1,0,0,0,1
4,14,2,12,2,3,4,2,1,32,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1
1,29,2,92,1,3,2,4,4,41,3,1,1,2,1,0,0,1,0,0,0,0,0,0,0
1,34,3,55,4,4,3,2,1,20,3,3,1,2,1,0,0,1,0,0,1,0,0,1,0
2,10,3,4,1,3,3,1,2,39,1,2,1,1,1,0,0,1,0,0,1,0,0,1,1
4,8,4,9,5,3,3,3,1,31,3,2,1,1,1,1,0,1,0,0,1,0,0,1,1
4,24,2,16,3,4,2,3,4,28,3,1,1,2,1,1,0,1,0,0,1,0,0,1,0
3,30,3,64,1,3,4,3,2,34,2,3,2,2,1,0,0,1,0,0,1,0,0,1,1
4,28,4,27,1,4,3,4,4,34,3,2,1,1,1,1,0,1,0,0,1,0,0,1,0
3,32,3,34,1,5,4,3,3,34,3,2,1,2,1,0,0,1,0,0,1,0,1,0,1
2,33,3,36,2,3,3,3,2,30,3,1,1,1,1,0,0,1,0,0,1,1,0,0,0
1,28,3,57,5,3,2,3,3,20,3,2,1,1,1,0,0,0,0,0,1,0,0,1,0
2,33,3,41,1,2,1,3,3,31,3,2,2,1,1,0,0,1,0,0,1,0,0,1,0
4,11,4,4,1,3,3,2,1,43,3,2,1,2,1,1,0,1,0,0,1,0,0,0,0
3,30,4,77,5,3,2,2,2,24,3,1,1,1,1,0,1,1,0,0,1,0,0,1,0
4,6,4,10,1,2,2,1,3,20,3,2,1,1,1,0,0,1,0,0,1,0,1,0,0
3,6,4,4,5,4,1,3,3,43,3,2,1,2,1,1,0,1,0,1,0,0,0,1,0
1,18,0,40,3,3,4,1,2,35,3,2,2,1,1,0,0,1,0,0,1,0,1,0,1
1,13,2,15,1,3,3,1,3,32,3,1,2,2,1,0,0,1,0,0,1,0,0,1,0
4,16,4,19,5,5,4,3,2,29,3,2,2,2,1,0,0,1,0,0,1,0,0,1,0
1,25,2,61,5,3,2,2,2,25,3,1,1,1,1,0,0,1,0,0,1,0,1,0,0
4,18,1,30,1,3,3,1,1,21,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
4,6,4,4,1,4,3,4,3,50,3,2,1,1,2,0,0,0,0,0,1,0,0,1,0
1,29,1,31,1,2,4,2,3,34,3,1,2,2,1,0,0,1,0,0,1,0,0,1,0
1,17,2,40,2,1,3,2,1,34,1,1,2,1,1,1,0,1,0,0,1,0,1,0,0
4,35,2,63,5,1,2,3,3,26,1,1,1,2,1,0,0,1,0,0,1,0,0,0,0
2,20,2,23,4,1,3,4,1,48,3,1,1,1,1,1,0,1,0,0,1,0,1,0,0
2,32,3,58,2,3,2,3,2,28,3,2,1,2,1,1,0,1,0,0,1,0,0,1,0
2,26,3,36,1,4,4,2,3,25,3,1,1,2,1,1,0,1,0,0,1,0,0,1,1
3,36,1,32,1,5,1,4,2,42,3,1,2,2,1,0,0,1,0,0,1,0,0,1,0
4,22,3,39,5,5,2,3,2,34,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1
3,10,3,4,4,4,4,4,1,46,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
3,24,1,57,1,1,3,1,1,25,3,1,1,1,1,1,0,1,0,0,1,0,1,0,0
2,21,3,32,4,3,2,3,1,26,3,2,1,1,1,0,0,1,0,1,0,0,0,1,0
2,23,1,18,1,3,3,2,3,23,3,1,1,2,1,1,0,1,0,0,1,0,0,1,1
2,6,3,15,1,1,3,4,1,40,3,1,1,2,1,1,0,1,0,1,0,0,0,0,1
3,35,3,46,4,2,3,1,3,29,3,2,1,1,2,0,0,1,0,0,1,1,0,0,1
4,55,3,104,1,5,3,4,3,46,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
3,15,2,19,5,5,3,4,3,45,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1,11,1,5,3,3,3,4,3,37,3,1,1,2,1,1,0,1,0,0,1,0,0,0,0
1,11,2,4,1,3,3,3,1,50,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
1,25,3,62,1,4,3,2,2,28,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
4,6,4,29,2,2,3,4,1,34,3,2,1,1,1,1,0,1,0,0,1,1,0,0,0
2,23,4,34,1,3,3,2,2,32,3,2,1,1,1,0,0,1,0,0,1,0,1,0,0
3,10,3,4,2,3,3,4,2,47,2,2,1,1,1,1,0,1,0,1,0,0,0,1,0
1,25,3,11,1,4,3,4,3,31,3,2,1,2,1,0,1,1,0,1,0,0,0,1,1
1,11,4,11,1,2,2,2,1,24,3,1,1,1,1,0,1,1,0,0,1,0,1,0,0
3,7,3,7,4,4,3,3,1,42,3,1,1,2,1,0,0,1,0,0,1,0,1,0,0
2,23,3,35,1,5,2,3,4,33,3,2,1,2,1,1,0,0,1,0,1,0,0,1,1
1,37,4,74,4,4,4,2,2,20,1,2,2,2,1,0,0,1,0,0,1,0,0,1,0
3,23,4,37,1,5,3,3,3,65,3,2,1,2,1,0,0,1,0,0,1,0,1,0,1
1,30,2,36,1,3,3,2,2,29,1,1,1,2,1,0,0,1,0,1,0,0,0,1,0
3,21,3,31,2,3,2,4,2,26,2,2,1,1,1,0,0,1,0,1,0,0,0,1,1
3,42,4,14,1,4,3,2,2,24,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
3,18,4,20,1,4,2,3,3,44,3,2,2,2,1,0,0,1,0,0,1,0,0,1,0
2,27,3,47,1,2,2,2,1,37,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
1,11,1,23,4,2,2,1,2,20,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1
4,14,2,21,4,2,2,4,1,26,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1
2,9,3,14,1,4,2,2,1,29,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
1,29,2,56,1,1,2,2,2,53,3,1,1,2,1,1,1,1,0,0,1,0,0,0,0
4,12,4,13,1,2,1,2,1,37,1,2,1,1,1,0,0,1,0,0,1,0,1,0,1
4,6,4,4,1,5,2,3,3,32,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
2,10,4,12,3,4,2,4,3,29,3,2,1,1,1,0,0,1,0,1,0,0,0,1,0
4,18,4,30,2,5,3,2,3,33,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0
2,29,4,59,2,4,3,4,3,26,3,2,1,1,1,0,1,1,0,0,1,0,0,1,1
1,22,3,23,1,4,3,2,2,32,2,1,1,2,1,0,0,1,0,0,1,0,0,1,1
4,23,2,32,2,4,3,3,2,36,3,1,2,1,1,0,0,1,0,0,1,0,0,1,0
2,18,2,4,5,2,3,1,1,33,3,2,2,2,1,1,0,1,0,0,1,0,0,1,1
2,40,2,27,1,2,3,2,1,37,3,1,2,2,1,0,0,0,0,0,1,1,0,0,0
4,35,3,35,2,3,3,4,3,38,1,2,2,2,1,0,0,1,0,0,1,0,0,1,0
4,14,4,10,1,4,3,4,1,54,3,2,1,1,1,1,0,1,0,0,1,0,0,1,0
1,16,1,36,1,3,4,3,4,41,3,1,2,2,1,0,0,1,0,0,1,0,0,1,0
1,39,2,37,1,2,3,1,2,21,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
4,10,2,7,1,4,3,2,2,52,1,1,2,2,1,0,0,1,0,0,1,0,0,1,0
1,41,3,77,3,5,2,3,3,41,3,2,1,2,1,1,0,1,0,0,1,0,0,0,0
2,10,3,16,4,3,2,3,2,24,3,2,1,1,1,0,0,1,0,1,0,0,0,1,0
1,18,3,30,2,2,2,2,2,43,3,2,2,1,1,0,1,1,0,0,1,0,1,0,0
1,37,3,53,5,4,3,3,3,34,3,2,2,2,1,0,0,1,0,0,1,0,0,0,0
3,32,2,49,3,3,2,1,2,22,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
2,9,4,4,1,2,2,2,1,40,3,2,1,1,1,0,0,1,0,0,1,0,1,0,0
4,28,4,44,1,4,3,4,2,20,3,2,2,1,1,0,0,0,0,1,0,0,1,1,0
4,22,4,51,4,3,3,2,3,43,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
3,18,3,39,2,5,1,4,2,57,3,2,1,2,1,0,0,1,0,0,1,0,0,1,0
4,38,2,39,1,2,3,2,2,40,2,1,2,2,1,0,0,1,0,0,1,0,1,0,1
3,37,2,25,1,4,3,2,1,40,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0
4,8,2,24,2,3,3,3,3,29,3,1,1,1,1,1,0,1,0,1,0,0,1,0,0
4,44,2,44,1,4,3,4,1,43,1,1,2,1,1,0,0,1,0,0,1,0,0,1,0
3,23,2,43,5,4,1,3,3,36,2,1,1,2,1,1,1,1,0,0,1,0,0,0,0
4,23,4,7,5,3,2,2,1,40,3,3,1,1,1,1,0,1,0,0,1,0,0,1,1
4,20,3,26,2,3,4,3,2,29,1,2,1,2,1,0,0,1,0,0,1,0,0,1,0
1,6,2,24,5,1,1,3,2,38,3,1,1,2,1,0,0,1,0,1,0,0,0,0,1
4,22,4,66,2,5,3,4,2,42,3,2,1,2,1,0,1,1,0,1,0,0,0,1,0
1,28,4,64,1,4,3,3,2,30,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
4,26,2,41,2,2,3,2,2,25,2,1,1,1,1,0,0,0,1,0,1,0,0,1,0
3,11,1,32,5,2,4,4,2,26,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0
3,26,2,33,5,3,4,3,3,29,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
2,22,2,39,5,3,1,2,3,44,3,1,1,2,1,0,0,1,0,1,0,0,0,0,1
3,10,3,19,1,3,2,1,3,27,3,2,1,2,1,1,1,1,0,0,1,0,0,1,1
4,21,3,91,2,2,2,4,2,30,3,2,1,2,1,0,0,1,0,1,0,0,0,1,0
4,27,3,68,2,4,3,2,2,35,3,2,1,2,1,0,0,0,1,0,1,0,0,1,0
1,26,4,54,1,3,2,4,1,39,3,2,1,1,1,1,0,1,0,0,1,0,0,0,1
2,15,2,28,1,4,4,4,2,32,3,1,1,2,1,0,0,1,0,0,1,0,0,1,0
3,30,2,57,1,4,3,3,2,42,1,2,1,2,1,0,0,1,0,1,0,0,0,0,0
2,25,4,30,1,2,4,2,1,24,3,1,1,1,1,1,0,1,0,0,1,0,1,0,0
4,12,4,16,1,3,3,1,2,28,2,2,1,1,1,0,0,1,0,0,1,0,0,1,1
3,9,4,4,1,4,4,2,1,23,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0
3,11,3,29,1,3,2,2,1,34,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1
3,19,4,15,1,4,3,2,2,29,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
2,17,4,25,2,5,2,4,3,24,3,2,1,2,1,0,0,1,0,0,1,0,1,0,1
1,29,4,45,1,3,1,3,3,39,2,2,1,2,1,0,0,1,0,0,1,0,1,0,0
2,30,2,61,1,3,3,2,3,25,2,1,1,2,1,0,0,1,0,0,1,0,0,1,0
3,16,2,7,1,5,3,4,3,39,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
4,10,4,4,2,3,3,4,3,30,3,2,1,1,1,1,0,1,0,0,1,0,0,0,0
2,20,2,12,5,1,2,2,2,34,3,1,1,2,1,1,0,1,0,0,1,0,0,1,0
3,37,3,19,1,2,3,2,2,31,3,2,1,2,1,0,0,1,0,1,0,0,0,1,1
4,8,3,4,1,5,3,3,3,32,3,2,1,1,1,0,0,1,0,0,1,0,1,0,0
2,15,2,5,3,3,3,4,3,28,2,1,1,1,1,0,1,1,0,0,1,0,1,0,0
1,50,3,33,1,4,3,2,4,49,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1
1,28,1,27,2,4,4,2,3,28,1,1,1,2,1,0,0,1,0,0,1,0,1,0,0
2,22,4,24,2,3,2,3,1,46,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0
